,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
8990,https://kleineanfragen.de/bayern/17/2983-staatliche-liegenschaften-fuer-die-unterbringung-von-asylbewerbern-in-niederbayern,17,2983,Staatliche Liegenschaften für die Unterbringung von Asylbewerbern in Niederbayern,written,2014-10-06,Bayern,Freie Wähler,Hans Jürgen Fahn,"Staatsministerium für Arbeit und Soziales, Familie und Integration"
8991,https://kleineanfragen.de/bayern/17/2982-staatliche-liegenschaften-fuer-die-unterbringung-von-asylbewerbern-in-mittelfranken,17,2982,Staatliche Liegenschaften für die Unterbringung von Asylbewerbern in Mittelfranken,written,2014-10-06,Bayern,Freie Wähler,Hans Jürgen Fahn,"Staatsministerium für Arbeit und Soziales, Familie und Integration"
8992,https://kleineanfragen.de/bayern/17/2979-verkehrssituation-im-landkreis-miesbach-und-ortsumfahrung-holzkirchen,17,2979,Verkehrssituation im Landkreis Miesbach und Ortsumfahrung Holzkirchen,written,2014-10-06,Bayern,SPD,Florian Brunn,"Staatsministerium des Innern, für Bau und Verkehr"
8993,https://kleineanfragen.de/bayern/17/2978-weiterentwicklung-des-werdenfels-takts,17,2978,Weiterentwicklung des Werdenfels-Takts,written,2014-10-06,Bayern,Freie Wähler,Florian Streibl,"Staatsministerium des Innern, für Bau und Verkehr"
8994,https://kleineanfragen.de/bayern/17/2977-ausspaehung-eines-erlanger-studenten-durch-die-nsa,17,2977,Ausspähung eines Erlanger Studenten durch die NSA,written,2014-10-06,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8995,https://kleineanfragen.de/bayern/17/2976-antisemitische-vorfaelle-bei-demonstrationen-zum-nahost-konflikt,17,2976,Antisemitische Vorfälle bei Demonstrationen zum Nahost-Konflikt,written,2014-10-06,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8996,https://kleineanfragen.de/bayern/17/2975-kontrolle-der-tierhaltungsanlagen-durch-veterinaeraemter-1,17,2975,Kontrolle der Tierhaltungsanlagen durch Veterinärämter 1,written,2014-10-06,Bayern,Die Grünen,Rosi Steinberger,Staatsministerium für Umwelt und Verbraucherschutz
8997,https://kleineanfragen.de/bayern/17/2971-alternative-zum-auto-ueberlastung-der-bob-zuege-an-wochenenden-und-unzureichendes-rvo-busangebot-in-den-landkreisen,17,2971,Alternative zum Auto? Überlastung der BOB-Züge an Wochenenden und unzureichendes RVO-Busangebot in den Landkreisen Miesbach und Bad Tölz-Wolfratshausen,written,2014-10-06,Bayern,SPD,Florian Brunn,"Staatsministerium des Innern, für Bau und Verkehr"
8998,https://kleineanfragen.de/bayern/17/2970-renaturierung-von-mooren-und-moorteilflaechen-in-bayern,17,2970,Renaturierung von Mooren und Moorteilflächen in Bayern,written,2014-10-06,Bayern,SPD,Harry Scheuenstuhl,Staatsministerium für Umwelt und Verbraucherschutz
8999,https://kleineanfragen.de/bayern/17/2969-mobile-reserven,17,2969,Mobile Reserven,written,2014-10-06,Bayern,Freie Wähler,Thorsten Glauber,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
