,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
54839,https://kleineanfragen.de/niedersachsen/17/8857-wie-fit-sind-die-jungen-niedersachsen-foerderung-des-sports-in-schulen-und-in-der-fruehkindlichen-bildung,17,8857,Wie fit sind die jungen Niedersachsen? Förderung des Sports in Schulen und in der frühkindlichen Bildung,major,2018-02-08,Niedersachsen,CDU,,Niedersächsisches Kultusministerium
54840,https://kleineanfragen.de/niedersachsen/17/8856-was-tut-die-landesregierung-fuer-die-niedersaechsischen-nordseeinseln,17,8856,Was tut die Landesregierung für die niedersächsischen Nordseeinseln?,major,2018-02-07,Niedersachsen,CDU,,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
54841,https://kleineanfragen.de/niedersachsen/17/8855-statistische-schuldaten,17,8855,Statistische Schuldaten,minor,2018-01-26,Niedersachsen,FDP,Björn Försterling,Niedersächsisches Kultusministerium
54842,https://kleineanfragen.de/niedersachsen/17/8854-gibt-es-ausreichende-kapazitaeten-an-den-berufsbildenden-schulen-in-niedersachsen-fuer-die-zweijaehrige,17,8854,Gibt es ausreichende Kapazitäten an den berufsbildenden Schulen in Niedersachsen für die Zweijährige Berufsfachschule Sozialpädagogische Assistenz?,minor,2017-12-22,Niedersachsen,CDU,Ulf Thiele,Kultusausschuss
54843,https://kleineanfragen.de/niedersachsen/17/8853-wie-wirkt-sich-die-verordnung-ueber-anlagen-zum-umgang-mit-wassergefaehrdenden-stoffen-awsv-auf-die-planungen-am,17,8853,Wie wirkt sich die Verordnung über Anlagen zum Umgang mit wassergefährdenden Stoffen (AwSV) auf die Planungen am grünen Hügel in Wathlingen aus?,minor,2017-11-17,Niedersachsen,FDP,Jörg Bode,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
54844,https://kleineanfragen.de/niedersachsen/17/8851-wie-werden-die-ermittlungen-in-ritterhude-vorangebracht,17,8851,Wie werden die Ermittlungen in Ritterhude vorangebracht?,minor,2017-11-10,Niedersachsen,CDU,Martin Bäumer,Niedersächsisches Justizministerium
54845,https://kleineanfragen.de/niedersachsen/17/8848-bilanz-der-sprachkurse-fuer-nicht-schulpflichtige-erwachsene-fluechtlinge,17,8848,"Bilanz der Sprachkurse für nicht schulpflichtige, erwachsene Flüchtlinge",minor,2017-11-08,Niedersachsen,FDP,Almuth von Below-Neufeldt;Jörg Bode,Niedersächsisches Ministerium für Wissenschaft und Kultur
54846,https://kleineanfragen.de/niedersachsen/17/8843-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-13,17,8843,"Was hat die ""sanfte Agrarwende"" für Erzeuger und Verbraucher gebracht? (Teil 13)",minor,2017-11-06,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54847,https://kleineanfragen.de/niedersachsen/17/8842-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-6,17,8842,Was hat die „sanfte Agrarwende“ für Erzeuger und Verbraucher gebracht? (Teil 6),minor,2017-11-03,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54848,https://kleineanfragen.de/niedersachsen/17/8839-wie-steht-es-um-niedersachsens-justiz-und-den-justizvollzug,17,8839,Wie steht es um Niedersachsens Justiz und den Justizvollzug?,major,2017-11-03,Niedersachsen,CDU,,Niedersächsisches Justizministerium
54849,https://kleineanfragen.de/niedersachsen/17/8852-wie-steht-es-um-niedersachsens-justiz-und-den-justizvollzug,17,8852,Wie steht es um Niedersachsens Justiz und den Justizvollzug?,major,2017-11-02,Niedersachsen,CDU,,Niedersächsisches Justizministerium
54850,https://kleineanfragen.de/niedersachsen/17/8845-wie-viele-wolfsrisse-gab-es-in-vechta-und-diepholz,17,8845,Wie viele Wolfsrisse gab es in Vechta und Diepholz?,minor,2017-11-02,Niedersachsen,FDP,Stefan Birkner;Marco Genthe;Gero Clemens Hocker,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
54851,https://kleineanfragen.de/niedersachsen/17/8844-wann-muss-das-cuxhavener-wolfsrudel-entnommen-werden,17,8844,Wann muss das Cuxhavener Wolfsrudel entnommen werden?,minor,2017-11-02,Niedersachsen,FDP,Stefan Birkner;Jan-Christoph Oetjen;Hermann Grupe;Gero Clemens Hocker,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
54852,https://kleineanfragen.de/niedersachsen/17/8840-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-12,17,8840,Was hat die „sanfte Agrarwende“ für Erzeuger und Verbraucher gebracht? (Teil 12),minor,2017-11-02,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54853,https://kleineanfragen.de/niedersachsen/17/8838-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-8,17,8838,Was hat die „sanfte Agrarwende“ für Erzeuger und Verbraucher gebracht? (Teil 8),minor,2017-11-02,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54854,https://kleineanfragen.de/niedersachsen/17/8837-greift-generalstaatsanwalt-dr-luettig-in-verfahren-ein-wenn-personen-im-umfeld-der-rot-gruenen-landesregierung,17,8837,"Greift Generalstaatsanwalt Dr. Lüttig in Verfahren ein, wenn Personen im Umfeld der rot-grünen Landesregierung Gegenstand von Ermittlungen sein könnten?",minor,2017-11-02,Niedersachsen,SPD,Grant Hendrik Tonne,Niedersächsisches Justizministerium
54855,https://kleineanfragen.de/niedersachsen/17/8841-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-10,17,8841,Was hat die „sanfte Agrarwende“ für Erzeuger und Verbraucher gebracht? (Teil 10),minor,2017-11-01,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54856,https://kleineanfragen.de/niedersachsen/17/8836-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-3,17,8836,"Was hat die ""sanfte Agrarwende"" für Erzeuger und Verbraucher gebracht? (Teil 3)",minor,2017-11-01,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54857,https://kleineanfragen.de/niedersachsen/17/8835-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-5,17,8835,"Was hat die ""sanfte Agrarwende"" für Erzeuger und Verbraucher gebracht? (Teil 5)",minor,2017-11-01,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54858,https://kleineanfragen.de/niedersachsen/17/8834-wie-weit-ist-in-niedersachsen-die-umsetzung-des-bundesteilhabegesetzes,17,8834,Wie weit ist in Niedersachsen die Umsetzung des Bundesteilhabegesetzes?,minor,2017-10-30,Niedersachsen,CDU,Annette Schwarz;Gudrun Pieper;Petra Joumaah;Burkhard Jasper;Volker Meyer;Max Matthiesen;Reinhold Hilbers,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
54859,https://kleineanfragen.de/niedersachsen/17/8833-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-15,17,8833,"Was hat die ""sanfte Agrarwende"" für Erzeuger und Verbraucher gebracht? (Teil 15)",minor,2017-10-30,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54860,https://kleineanfragen.de/niedersachsen/17/8832-urteil-zur-kostenlosen-strandnutzung,17,8832,Urteil zur kostenlosen Strandnutzung,minor,2017-10-30,Niedersachsen,FDP,Stefan Birkner;Gero Clemens Hocker,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54861,https://kleineanfragen.de/niedersachsen/17/8831-duerfen-landtagsabgeordnete-bei-ministerbesuchen-nun-nicht-mehr-anwesend-sein,17,8831,Dürfen Landtagsabgeordnete bei Ministerbesuchen nun nicht mehr anwesend sein?,minor,2017-10-27,Niedersachsen,CDU,Björn Thümler,Niedersächsisches Ministerium für Inneres und Sport
54862,https://kleineanfragen.de/niedersachsen/17/8829-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-4,17,8829,Was hat die „sanfte Agrarwende“ für Erzeuger und Verbraucher gebracht? (Teil 4),minor,2017-10-25,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54863,https://kleineanfragen.de/niedersachsen/17/8828-neu-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-2,17,8828 neu,"Was hat die ""sanfte Agrarwende"" für Erzeuger und Verbraucher gebracht? (Teil 2)",minor,2017-10-25,Niedersachsen,CDU,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
