,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
28,https://kleineanfragen.de/schleswig-holstein/18/5423-schulische-angebote-in-den-erstaufnahmeeinrichtungen,18,5423,Schulische Angebote in den Erstaufnahmeeinrichtungen,minor,2017-05-11,CDU,Petra Nicolaisen,Minister/in für Schule und Berufsbildung
29,https://kleineanfragen.de/schleswig-holstein/18/5422-bauplanung-b404,18,5422,Bauplanung B404,minor,2017-05-11,Piraten,Uli König,"Minister/in für Wirtschaft, Arbeit, Verkehr und Technologie"
30,https://kleineanfragen.de/schleswig-holstein/18/5421-schoepfwerke-an-deichen-in-schleswig-holstein,18,5421,Schöpfwerke an Deichen in Schleswig-Holstein,minor,2017-05-11,Piraten,Uli König,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
31,https://kleineanfragen.de/schleswig-holstein/18/5425-windows-10,18,5425,Windows 10,minor,2017-05-10,Piraten,Uli König,Ministerpräsident/in
32,https://kleineanfragen.de/schleswig-holstein/18/5429-breitbandversorgung-in-schleswig-holstein,18,5429,Breitbandversorgung in Schleswig-Holstein,minor,2017-05-09,Piraten,Uli König,"Minister/in für Wirtschaft, Arbeit, Verkehr und Technologie"
33,https://kleineanfragen.de/schleswig-holstein/18/5426-glasfaser-an-schulen,18,5426,Glasfaser an Schulen,minor,2017-05-09,Piraten,Uli König,Ministerpräsident/in
34,https://kleineanfragen.de/schleswig-holstein/18/5424-lohstrasse-in-stockelsdorf-l230,18,5424,"Lohstraße in Stockelsdorf, L230",minor,2017-05-09,Piraten,Uli König,"Minister/in für Wirtschaft, Arbeit, Verkehr und Technologie"
35,https://kleineanfragen.de/schleswig-holstein/18/5417-explorationsbohrungen-der-dea-im-wattenmeer,18,5417,Explorationsbohrungen der Dea im Wattenmeer,minor,2017-05-08,Piraten,Patrick Breyer,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
36,https://kleineanfragen.de/schleswig-holstein/18/5419-nachfragen-zu-den-investitionsmitteln-zur-foerderung-interkultureller-sportvereine-haushaltstitel-0402-893-01,18,5419,Nachfragen zu den Investitionsmitteln zur Förderung interkultureller Sportvereine -  Haushaltstitel 0402-893 01,minor,2017-05-05,CDU,Hans-Jörn Arp,Minister/in für Inneres und Bundesangelegenheiten
37,https://kleineanfragen.de/schleswig-holstein/18/5420-feinspezifizierung-des-haushaltstitels-0402-686-02-foerderung-des-ausserschulischen-sports-in-den-jahren-2016-und,18,5420,"Feinspezifizierung des Haushaltstitels 0402-686 02 ""Förderung des außerschulischen Sports"" in den Jahren 2016 und 2017",minor,2017-05-04,CDU,Hans-Jörn Arp,Minister/in für Inneres und Bundesangelegenheiten
38,https://kleineanfragen.de/schleswig-holstein/18/5418-freier-zugang-zu-schleswig-holsteins-meeresstraenden,18,5418,Freier Zugang zu Schleswig-Holsteins Meeresstränden,minor,2017-05-04,Piraten,Patrick Breyer,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
39,https://kleineanfragen.de/schleswig-holstein/18/5416-realisierung-von-einnahmen-durch-das-landespolizeiamt,18,5416,Realisierung von Einnahmen durch das Landespolizeiamt,minor,2017-05-02,Piraten,Patrick Breyer,Minister/in für Inneres und Bundesangelegenheiten
40,https://kleineanfragen.de/schleswig-holstein/18/5415-konzept-markttreff,18,5415,"Konzept ""MarktTreff""",minor,2017-04-25,Piraten,Patrick Breyer,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
41,https://kleineanfragen.de/schleswig-holstein/18/5413-uebergabe-von-foerderbescheiden-durch-die-landesregierung,18,5413,Übergabe von Förderbescheiden durch die Landesregierung,minor,2017-04-24,CDU,Hans-Jörn Arp,Ministerpräsident/in
42,https://kleineanfragen.de/schleswig-holstein/18/5412-umsetzung-des-rahmenplan-2016-verbesserung-der-agrarstruktur-und-des-kuestenschutzes,18,5412,"Umsetzung des Rahmenplan 2016 ""Verbesserung der Agrarstruktur und des Küstenschutzes""",minor,2017-04-24,Piraten,Angelika Beer,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
43,https://kleineanfragen.de/schleswig-holstein/18/5411-umgang-mit-mobbingvorwuerfen,18,5411,Umgang mit Mobbingvorwürfen,minor,2017-04-24,Piraten,Patrick Breyer,Minister/in für Inneres und Bundesangelegenheiten
44,https://kleineanfragen.de/schleswig-holstein/18/5410-umgang-mit-hinweisen-von-informanten-oder-v-personen,18,5410,Umgang mit Hinweisen von Informanten oder V-Personen,minor,2017-04-24,Piraten,Patrick Breyer,"Minister/in für Justiz, Kultur und Europa"
45,https://kleineanfragen.de/schleswig-holstein/18/5409-hsh-nordbank-fonds-fuer-allgemeine-bankenrisiken-nachfrage-zu-drs-18-5265,18,5409,HSH Nordbank - Fonds für allgemeine Bankenrisiken -  Nachfrage zu Drs. 18/5265,minor,2017-04-24,FDP,Wolfgang Kubicki,Finanzminister/in
46,https://kleineanfragen.de/schleswig-holstein/18/5404-atomtransporte-durch-schleswig-holstein-teil-ii,18,5404,"Atomtransporte durch Schleswig-Holstein, Teil II",minor,2017-04-20,Piraten,Angelika Beer,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
47,https://kleineanfragen.de/schleswig-holstein/18/5403-atomtransporte-durch-schleswig-holstein,18,5403,Atomtransporte durch Schleswig-Holstein,minor,2017-04-20,Piraten,Angelika Beer,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
48,https://kleineanfragen.de/schleswig-holstein/18/5401-kostenentwicklung-bei-druck-und-versand,18,5401,Kostenentwicklung bei Druck und Versand,minor,2017-04-19,CDU,Hans-Jörn Arp,Ministerpräsident/in
49,https://kleineanfragen.de/schleswig-holstein/18/5408-datensammlung-beim-polizeiautobahn-und-bezirksrevier-apbr-scharbeutz,18,5408,Datensammlung beim Polizeiautobahn- und Bezirksrevier (APBR) Scharbeutz,minor,2017-04-18,Piraten,Patrick Breyer,Minister/in für Inneres und Bundesangelegenheiten
50,https://kleineanfragen.de/schleswig-holstein/18/5406-foerderung-zusaetzlicher-personalkosten-in-kindertageseinrichtungen,18,5406,Förderung zusätzlicher Personalkosten in Kindertageseinrichtungen,minor,2017-04-18,CDU,Barbara Ostmeier;Katja Rathje-Hoffmann,"Minister/in für Soziales, Gesundheit, Wissenschaft und Gleichstellung"
51,https://kleineanfragen.de/schleswig-holstein/18/5402-routen-und-sicherheit-von-atomtransporte-durch-schleswig-holstein,18,5402,Routen und Sicherheit von Atomtransporte durch Schleswig-Holstein,minor,2017-04-18,Piraten,Angelika Beer,Minister/in für Inneres und Bundesangelegenheiten
52,https://kleineanfragen.de/schleswig-holstein/18/5400-foerderung-von-integrationsmassnahmen-in-schleswig-holstein,18,5400,Förderung von Integrationsmaßnahmen in Schleswig-Holstein,minor,2017-04-18,FDP,Heiner Garg,Minister/in für Inneres und Bundesangelegenheiten
53,https://kleineanfragen.de/schleswig-holstein/18/5398-aufbau-der-pflegekammer,18,5398,Aufbau der Pflegekammer,minor,2017-04-18,CDU,Katja Rathje-Hoffmann,"Minister/in für Soziales, Gesundheit, Wissenschaft und Gleichstellung"
54,https://kleineanfragen.de/schleswig-holstein/18/5405-flugplatz-hartenholm,18,5405,Flugplatz Hartenholm,minor,2017-04-13,CDU,Volker Dornquast,"Minister/in für Wirtschaft, Arbeit, Verkehr und Technologie;Landesregierung"
55,https://kleineanfragen.de/schleswig-holstein/18/5407-investitionsmittel-zur-foerderung-interkultureller-sportvereine-feinspezifizierung-des-haushaltstitels-0402-893-01,18,5407,Investitionsmittel zur Förderung interkultureller Sportvereine - Feinspezifizierung des Haushaltstitels 0402-893 01,minor,2017-04-12,CDU,Barbara Ostmeier,Minister/in für Inneres und Bundesangelegenheiten
56,https://kleineanfragen.de/schleswig-holstein/18/5399-erlaeuterung-zur-beantwortung-von-anfragen-am-beispiel-leitungsstrukturen-an-universitaeten,18,5399,Erläuterung zur Beantwortung von Anfragen am Beispiel Leitungsstrukturen an Universitäten,minor,2017-04-12,Piraten,Uli König,"Minister/in für Soziales, Gesundheit, Wissenschaft und Gleichstellung"
57,https://kleineanfragen.de/schleswig-holstein/18/5395-nutztierrisse-durch-den-wolf-im-jahr-2016-nachfrage-zur-drucksache-18-5240,18,5395,Nutztierrisse durch den Wolf im Jahr 2016 - Nachfrage zur Drucksache 18/5240,minor,2017-04-11,FDP,Oliver Kumbartzky,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
58,https://kleineanfragen.de/schleswig-holstein/18/5393-befuerchteter-wildwuchs-bei-windenergieanlagen-in-schleswig-holstein,18,5393,"Befürchteter ""Wildwuchs"" bei Windenergieanlagen in Schleswig-Holstein",minor,2017-04-11,FDP,Oliver Kumbartzky,Ministerpräsident/in
59,https://kleineanfragen.de/schleswig-holstein/18/5392-fracking-in-schleswig-holstein,18,5392,Fracking in Schleswig-Holstein,minor,2017-04-11,FDP,Oliver Kumbartzky,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
60,https://kleineanfragen.de/schleswig-holstein/18/5389-zukunft-der-polizeistation-itzstedt,18,5389,Zukunft der Polizeistation Itzstedt,minor,2017-04-11,CDU,Axel Bernstein,Minister/in für Inneres und Bundesangelegenheiten
61,https://kleineanfragen.de/schleswig-holstein/18/5384-l-276-zeitplan-der-erhaltungsmassnahmen,18,5384,L 276 - Zeitplan der Erhaltungsmaßnahmen,minor,2017-04-11,FDP,Oliver Kumbartzky,"Minister/in für Wirtschaft, Arbeit, Verkehr und Technologie"
62,https://kleineanfragen.de/schleswig-holstein/18/5396-spezialisierte-ermittlungseinheiten-im-bereich-wed,18,5396,Spezialisierte Ermittlungseinheiten im Bereich WED,minor,2017-04-10,FDP,Christopher Vogt,Minister/in für Inneres und Bundesangelegenheiten
63,https://kleineanfragen.de/schleswig-holstein/18/5391-nutzung-des-unterirdischen-raumes-in-schleswig-holstein,18,5391,Nutzung des unterirdischen Raumes in Schleswig-Holstein,minor,2017-04-10,FDP,Oliver Kumbartzky,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
64,https://kleineanfragen.de/schleswig-holstein/18/5397-verpflichtung-der-gemeinden-zur-aufstellung-von-laermaktionsplaenen,18,5397,Verpflichtung der Gemeinden zur Aufstellung von Lärmaktionsplänen,minor,2017-04-07,FDP,Christopher Vogt,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
65,https://kleineanfragen.de/schleswig-holstein/18/5394-entwicklung-der-energie-und-stromeffizienz,18,5394,Entwicklung der Energie- und Stromeffizienz,minor,2017-04-07,FDP,Oliver Kumbartzky,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
66,https://kleineanfragen.de/schleswig-holstein/18/5388-veraenderungen-der-wahlkreise-und-der-zahl-vertreterinnen-und-vertreter-bei-gemeinde-und-kreiswahlen,18,5388,Veränderungen der Wahlkreise und der Zahl Vertreterinnen und Vertreter bei Gemeinde- und Kreiswahlen,minor,2017-04-07,CDU,Astrid Damerow,Minister/in für Inneres und Bundesangelegenheiten
67,https://kleineanfragen.de/schleswig-holstein/18/5387-ausgleichsgelder-in-den-kreisen,18,5387,Ausgleichsgelder in den Kreisen,minor,2017-04-07,CDU,Heiner Rickers,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
68,https://kleineanfragen.de/schleswig-holstein/18/5385-situation-der-betreuungsvereine-in-schleswig-holstein,18,5385,Situation der Betreuungsvereine in Schleswig-Holstein,minor,2017-04-07,FDP,Heiner Garg,"Minister/in für Justiz, Kultur und Europa"
69,https://kleineanfragen.de/schleswig-holstein/18/5380-bauplanungsrechtliche-sicherung-von-dauerwohnraum-auf-sylt,18,5380,Bauplanungsrechtliche Sicherung von Dauerwohnraum auf Sylt,minor,2017-04-07,Piraten,Patrick Breyer,Minister/in für Inneres und Bundesangelegenheiten;Innenminister/in
70,https://kleineanfragen.de/schleswig-holstein/18/5376-speicherung-des-vermerks-ansteckungsgefahr-anst-als-personengebundener-hinweis,18,5376,"Speicherung des Vermerks ""Ansteckungsgefahr ANST"" als personengebundener Hinweis",minor,2017-04-07,Piraten,Patrick Breyer,Minister/in für Inneres und Bundesangelegenheiten;Innenminister/in
71,https://kleineanfragen.de/schleswig-holstein/18/5383-biomasse-in-schleswig-holstein,18,5383,Biomasse in Schleswig-Holstein,minor,2017-04-06,FDP,Oliver Kumbartzky,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
72,https://kleineanfragen.de/schleswig-holstein/18/5378-verkauf-des-gebaeudes-amtsgericht-bad-schwartau,18,5378,"Verkauf des Gebäudes ""Amtsgericht Bad Schwartau""",minor,2017-04-06,CDU,Hartmut Hamerich,Finanzminister/in
73,https://kleineanfragen.de/schleswig-holstein/18/5377-spezialisierte-verkehrsueberwachung-in-schleswig-holstein,18,5377,Spezialisierte Verkehrsüberwachung in Schleswig-Holstein,minor,2017-04-06,CDU,Axel Bernstein,Minister/in für Inneres und Bundesangelegenheiten
74,https://kleineanfragen.de/schleswig-holstein/18/5386-lebensmittelueberwachung-in-schlewig-holstein,18,5386,Lebensmittelüberwachung in Schlewig-Holstein,minor,2017-04-05,CDU,Heiner Rickers;Petra Nicolaisen,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
75,https://kleineanfragen.de/schleswig-holstein/18/5382-entwicklung-der-populationen-von-feldhase-und-wildkaninchen,18,5382,Entwicklung der Populationen von Feldhase und Wildkaninchen,minor,2017-04-05,FDP,Oliver Kumbartzky,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
76,https://kleineanfragen.de/schleswig-holstein/18/5370-kuestenschutz-an-der-ostseekueste,18,5370,Küstenschutz an der Ostseeküste,minor,2017-04-05,CDU,Daniel Günther,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
77,https://kleineanfragen.de/schleswig-holstein/18/5390-mittel-fuer-kreisstrassen-sanierung-im-kreis-nordfriesland-2017,18,5390,Mittel für Kreisstraßen-Sanierung im Kreis Nordfriesland 2017,minor,2017-04-04,CDU,Astrid Damerow,"Minister/in für Wirtschaft, Arbeit, Verkehr und Technologie"
78,https://kleineanfragen.de/schleswig-holstein/18/5381-einsatz-von-personen-ohne-lehramtsbefaehigung-in-grundschulen,18,5381,Einsatz von Personen ohne Lehramtsbefähigung in Grundschulen,minor,2017-04-04,CDU,Heike Franzen,Minister/in für Schule und Berufsbildung
79,https://kleineanfragen.de/schleswig-holstein/18/5371-atommuell-in-schleswig-holstein,18,5371,Atommüll in Schleswig-Holstein,minor,2017-04-04,Piraten,Angelika Beer,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
80,https://kleineanfragen.de/schleswig-holstein/18/5369-veroeffentlichung-von-gerichtsentscheidungen-in-kostenfreien-rechtsprechungsdatenbanken,18,5369,Veröffentlichung von Gerichtsentscheidungen in kostenfreien Rechtsprechungsdatenbanken,minor,2017-04-03,Piraten,Patrick Breyer,"Minister/in für Justiz, Kultur und Europa"
81,https://kleineanfragen.de/schleswig-holstein/18/5368-auswirkungen-des-verkaufs-bzw-der-abwicklung-der-hsh-nordbank-auf-die-altersversorgung-betriebsrente-ehemaliger,18,5368,Auswirkungen des Verkaufs bzw. der Abwicklung der HSH Nordbank auf die Altersversorgung/Betriebsrente ehemaliger     Mitarbeiter der Landesbank Schleswig-Holstein,minor,2017-04-03,FDP,Wolfgang Kubicki,Finanzminister/in
82,https://kleineanfragen.de/schleswig-holstein/18/5366-verwendung-von-einrichtungsgegenstaenden-von-fluechtlingsunterkuenften,18,5366,Verwendung von Einrichtungsgegenständen von Flüchtlingsunterkünften,minor,2017-04-03,FDP,Heiner Garg,Minister/in für Inneres und Bundesangelegenheiten
83,https://kleineanfragen.de/schleswig-holstein/18/5365-entlastungen-beim-wechselschichtdienst-in-der-landespolizei,18,5365,Entlastungen beim Wechselschichtdienst in der Landespolizei,minor,2017-04-03,FDP,Oliver Kumbartzky,Minister/in für Inneres und Bundesangelegenheiten
84,https://kleineanfragen.de/schleswig-holstein/18/5364-besetzung-der-polizeistationen-im-bereich-des-reviers-wedel,18,5364,Besetzung der Polizeistationen im Bereich des Reviers Wedel,minor,2017-04-03,CDU,Barbara Ostmeier,Minister/in für Inneres und Bundesangelegenheiten
85,https://kleineanfragen.de/schleswig-holstein/18/5363-kommunale-unternehmen-in-schleswig-holstein-nachfrage-zu-drs-18-5068,18,5363,Kommunale Unternehmen in Schleswig-Holstein (Nachfrage zu Drs. 18/5068),minor,2017-04-03,Piraten,Patrick Breyer,Finanzminister/in
86,https://kleineanfragen.de/schleswig-holstein/18/5356-vergleichsarbeiten-in-der-8-jahrgangsstufe-vera-8-im-jahr-2017,18,5356,Vergleichsarbeiten in der 8. Jahrgangsstufe (VERA 8) im Jahr 2017,minor,2017-03-31,CDU,Heike Franzen,Minister/in für Schule und Berufsbildung
87,https://kleineanfragen.de/schleswig-holstein/18/5367-energieforschung-in-schleswig-holstein,18,5367,Energieforschung in Schleswig-Holstein,minor,2017-03-30,FDP,Oliver Kumbartzky,"Minister/in für Energiewende, Landwirtschaft, Umwelt und ländliche Räume"
88,https://kleineanfragen.de/schleswig-holstein/18/5362-radweg-an-der-b-431-zwischen-st-margarethen-und-brokdorf,18,5362,Radweg an der B 431 zwischen St. Margarethen und Brokdorf,minor,2017-03-30,CDU,Hans-Jörn Arp,"Minister/in für Wirtschaft, Arbeit, Verkehr und Technologie"
89,https://kleineanfragen.de/schleswig-holstein/18/5361-befoerderungen-und-hoehergruppierungen-in-den-einzelnen-ressorts-der-landesregierung,18,5361,Beförderungen und Höhergruppierungen in den einzelnen Ressorts der Landesregierung,minor,2017-03-29,CDU,Tobias Koch,Ministerpräsident/in
90,https://kleineanfragen.de/schleswig-holstein/18/5359-schliessung-von-grundschulstandorten,18,5359,Schließung von Grundschulstandorten,minor,2017-03-29,FDP,Anita Klahn,Minister/in für Schule und Berufsbildung
91,https://kleineanfragen.de/schleswig-holstein/18/5351-schiffskreditportfolio-der-hsh-portfoliomanagement-aoer-verschrottungen-und-recycling,18,5351,Schiffskreditportfolio der hsh portfoliomanagement AöR - Verschrottungen und Recycling,minor,2017-03-29,FDP,Heiner Garg,Finanzminister/in
92,https://kleineanfragen.de/schleswig-holstein/18/5360-nutzung-der-ausreisegewahrsamseinrichtung-in-hamburg,18,5360,Nutzung der Ausreisegewahrsamseinrichtung in Hamburg,minor,2017-03-28,CDU,Peter Lehnert,Minister/in für Inneres und Bundesangelegenheiten
