,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
95102,https://kleineanfragen.de/sachsen-anhalt/7/2754-managementmassnahmen-zum-artenschutz-im-windpark-domnitz-iii,7,2754,Managementmaßnahmen zum Artenschutz im Windpark Domnitz III,minor,2018-04-19,Sachsen-Anhalt,AfD,Willi Mittelstädt,"Ministerium für Umwelt, Landwirtschaft und Energie"
95103,https://kleineanfragen.de/sachsen-anhalt/7/2745-zulassungsvoraussetzungen-auslaendische-aerzte,7,2745,Zulassungsvoraussetzungen ausländische Ärzte,minor,2018-04-17,Sachsen-Anhalt,AfD,Ulrich Siegmund,"Ministerium für Arbeit, Soziales und Integration"
95104,https://kleineanfragen.de/sachsen-anhalt/7/2744-staerkung-der-zahngesundheit-bei-kindern,7,2744,Stärkung der Zahngesundheit bei Kindern,minor,2018-04-17,Sachsen-Anhalt,CDU,Tobias Krull,"Ministerium für Arbeit, Soziales und Integration"
95105,https://kleineanfragen.de/sachsen-anhalt/7/2743-projekte-fuer-kinder-und-jugendliche-im-bereich-der-hilfen-zur-erziehung,7,2743,Projekte für Kinder und Jugendliche im Bereich der Hilfen zur Erziehung,minor,2018-04-17,Sachsen-Anhalt,CDU,Daniel Sturm,"Ministerium für Arbeit, Soziales und Integration"
95106,https://kleineanfragen.de/sachsen-anhalt/7/2742-garagenkomplex-halle-neustadt-an-der-b-80-sanierung-laermschutzwand,7,2742,Garagenkomplex Halle-Neustadt an der B 80 - Sanierung Lärmschutzwand,minor,2018-04-17,Sachsen-Anhalt,Die Linke,Hendrik Lange,Ministerium für Landesentwicklung und Verkehr
95107,https://kleineanfragen.de/sachsen-anhalt/7/2741-ergebnisse-der-tierschutzkontrollen-im-burgenlandkreis-in-2017,7,2741,Ergebnisse der Tierschutzkontrollen im Burgenlandkreis in 2017,minor,2018-04-17,Sachsen-Anhalt,AfD,Lydia Funke,"Ministerium für Umwelt, Landwirtschaft und Energie"
95108,https://kleineanfragen.de/sachsen-anhalt/7/2740-ergebnisse-der-tierschutzkontrollen-im-landkreis-harz-in-2017,7,2740,Ergebnisse der Tierschutzkontrollen im Landkreis Harz in 2017,minor,2018-04-17,Sachsen-Anhalt,AfD,Lydia Funke,"Ministerium für Umwelt, Landwirtschaft und Energie"
95109,https://kleineanfragen.de/sachsen-anhalt/7/2738-ergebnisse-der-tierschutzkontrollen-im-landkreis-stendal-in-2017,7,2738,Ergebnisse der Tierschutzkontrollen im Landkreis Stendal in 2017,minor,2018-04-16,Sachsen-Anhalt,AfD,Hannes Loth,"Ministerium für Umwelt, Landwirtschaft und Energie"
95110,https://kleineanfragen.de/sachsen-anhalt/7/2737-ergebnisse-der-tierschutzkontrollen-im-altmarkkreis-salzwedel-in-2017,7,2737,Ergebnisse der Tierschutzkontrollen im Altmarkkreis Salzwedel in 2017,minor,2018-04-16,Sachsen-Anhalt,AfD,Hannes Loth,"Ministerium für Umwelt, Landwirtschaft und Energie"
95111,https://kleineanfragen.de/sachsen-anhalt/7/2736-ergebnisse-der-tierschutzkontrollen-in-mansfeld-suedharz-in-2017,7,2736,Ergebnisse der Tierschutzkontrollen in Mansfeld Südharz in 2017,minor,2018-04-16,Sachsen-Anhalt,AfD,Andreas Gehlmann,"Ministerium für Umwelt, Landwirtschaft und Energie"
