,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
3812,https://kleineanfragen.de/berlin/18/17645-wiederinbetriebnahme-von-sportanlagen,18,17645,Wiederinbetriebnahme von Sportanlagen,written,2019-02-05,CDU,Stephan Standfuß,Senatsverwaltung für Inneres und Sport
3813,https://kleineanfragen.de/berlin/18/17640-spandau-gemeinnuetzigkeit-des-vereins-teiba-e-v,18,17640,Spandau: Gemeinnützigkeit des Vereins Teiba e.V.,written,2019-02-05,AfD,Tommy Tabor,Senatsverwaltung für Finanzen
3814,https://kleineanfragen.de/berlin/18/17638-spandau-keine-sanktion-fuer-hartz-iv-empfaenger,18,17638,Spandau: Keine Sanktion für Hartz IV- Empfänger,written,2019-02-05,AfD,Tommy Tabor,"Senatsverwaltung für Integration, Arbeit und Soziales"
3815,https://kleineanfragen.de/berlin/18/17587-wettbewerbsbedingungen-fuer-taxi-und-mietwagen-gewerbe,18,17587,Wettbewerbsbedingungen für Taxi- und Mietwagen-Gewerbe,written,2019-02-05,FDP,Sebastian Czaja,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3816,https://kleineanfragen.de/berlin/18/17579-verfahren-am-sozialgericht-berlin-im-jahr-2018,18,17579,Verfahren am Sozialgericht Berlin im Jahr 2018,written,2019-02-05,Die Linke,Stefanie Fuchs;Sebastian Schlüsselburg,Senatsverwaltung für Justiz und Verbraucherschutz
3817,https://kleineanfragen.de/berlin/18/17576-moeblierte-mikroapartments-als-wohnraum-fuer-studierende,18,17576,Möblierte Mikroapartments als Wohnraum für Studierende?,written,2019-02-05,Die Linke,Tobias Schulze,Senatsverwaltung für Stadtentwicklung und Wohnen
3818,https://kleineanfragen.de/berlin/18/17568-dienstwagen-bei-landesbeteiligungen,18,17568,Dienstwagen bei Landesbeteiligungen,written,2019-02-05,FDP,Marcel Luthe,Senatsverwaltung für Finanzen
3819,https://kleineanfragen.de/berlin/18/17641-spandau-graue-woelfe-2-0,18,17641,Spandau: Graue Wölfe 2.0,written,2019-02-04,AfD,Tommy Tabor,Senatsverwaltung für Inneres und Sport
3820,https://kleineanfragen.de/berlin/18/17628-kunstdiebstahl-im-oeffentlichen-raum,18,17628,Kunstdiebstahl im öffentlichen Raum,written,2019-02-04,AfD,Dieter Neuendorf,Senatsverwaltung für Kultur und Europa
3821,https://kleineanfragen.de/berlin/18/17622-verkehrskonzept-schoeneweide,18,17622,Verkehrskonzept Schöneweide,written,2019-02-04,SPD,Lars Düsterhöft,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3822,https://kleineanfragen.de/berlin/18/17614-kunstpelz-oder-echtpelz-kontrolle-von-textilwaren,18,17614,Kunstpelz oder Echtpelz - Kontrolle von Textilwaren,written,2019-02-04,Die Linke,Michael Efler,"Senatsverwaltung für Wirtschaft, Energie, Betriebe"
3823,https://kleineanfragen.de/berlin/18/17602-spandau-verdraengung-der-wirtschaft-durch-vorkaufsrecht,18,17602,Spandau: Verdrängung der Wirtschaft durch Vorkaufsrecht,written,2019-02-04,AfD,Tommy Tabor,Senatsverwaltung für Finanzen
