,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
795,https://kleineanfragen.de/mecklenburg-vorpommern/7/3147-volksinitiativen-volksbegehren-und-volksentscheide-seit-2018,7,3147,"Volksinitiativen, Volksbegehren und Volksentscheide seit 2018",minor,2019-02-26,Freie Wähler/BMV,Matthias Manthei,Ministerium für Inneres und Europa
796,https://kleineanfragen.de/mecklenburg-vorpommern/7/3125-ausbreitung-von-kraetze,7,3125,Ausbreitung von Krätze,minor,2019-02-26,AfD,Gunter Jess,"Ministerium für Wirtschaft, Arbeit und Gesundheit"
797,https://kleineanfragen.de/mecklenburg-vorpommern/7/3081-ostdeutsche-in-fuehrungspositionen-in-der-verwaltung-der-justiz-und-den-hochschulen-des-landes-sowie-in-unternehmen,7,3081,"Ostdeutsche in Führungspositionen in der Verwaltung, der Justiz und den Hochschulen des Landes sowie in Unternehmen mit Landesbeteiligung",minor,2019-02-26,Die Linke,Simone Oldenburg,Finanzministerium
798,https://kleineanfragen.de/mecklenburg-vorpommern/7/3138-femizide-in-mecklenburg-vorpommern,7,3138,Femizide in Mecklenburg-Vorpommern,minor,2019-02-25,Freie Wähler/BMV,Christel Weißig,Justizministerium
799,https://kleineanfragen.de/mecklenburg-vorpommern/7/3155-organisation-der-unteren-katastrophenschutzbehoerden,7,3155,Organisation der unteren Katastrophenschutzbehörden,minor,2019-02-22,Freie Wähler/BMV,Matthias Manthei,Ministerium für Inneres und Europa
800,https://kleineanfragen.de/mecklenburg-vorpommern/7/3153-gemeinsames-zentrum-zur-unterstuetzung-der-rueckkehr,7,3153,Gemeinsames Zentrum zur Unterstützung der Rückkehr,minor,2019-02-22,Freie Wähler/BMV,Matthias Manthei,Ministerium für Inneres und Europa
801,https://kleineanfragen.de/mecklenburg-vorpommern/7/3152-bundeseinheitliches-verfahren-zur-erfassung-von-rueckfuehrungen,7,3152,Bundeseinheitliches Verfahren zur Erfassung von Rückführungen,minor,2019-02-22,Freie Wähler/BMV,Matthias Manthei,Ministerium für Inneres und Europa
802,https://kleineanfragen.de/mecklenburg-vorpommern/7/3149-schulbibliotheken-in-mecklenburg-vorpommern,7,3149,Schulbibliotheken in Mecklenburg-Vorpommern,minor,2019-02-22,Freie Wähler/BMV,Bernhard Wildt,"Ministerium für Bildung, Wissenschaft und Kultur"
803,https://kleineanfragen.de/mecklenburg-vorpommern/7/3148-bekleidungs-und-verpflegungsgeld-fuer-beschaeftigte-der-deutschen-volkspolizei-anerkennung-als-arbeitsentgelt-und,7,3148,Bekleidungs- und Verpflegungsgeld für Beschäftigte der Deutschen Volkspolizei - Anerkennung als Arbeitsentgelt und Nachmeldung nach dem Anspruchs- und Anwartschaftsüberführungsgesetz (AAÜG) - Urteile des Landessozialgerichtes Mecklenburg-Vorpommern vom 30. Januar 2019,minor,2019-02-22,Freie Wähler/BMV,Matthias Manthei,Ministerium für Inneres und Europa
804,https://kleineanfragen.de/mecklenburg-vorpommern/7/3146-abschiebungen-in-mecklenburg-vorpommern,7,3146,Abschiebungen in Mecklenburg-Vorpommern,minor,2019-02-22,Freie Wähler/BMV,Matthias Manthei,Ministerium für Inneres und Europa
805,https://kleineanfragen.de/mecklenburg-vorpommern/7/3127-beratungsnetzwerk-demokratie-und-toleranz-mecklenburg-vorpommern,7,3127,Beratungsnetzwerk Demokratie und Toleranz Mecklenburg-Vorpommern,minor,2019-02-22,AfD,Bert Obereiner,"Ministerium für Bildung, Wissenschaft und Kultur"
806,https://kleineanfragen.de/mecklenburg-vorpommern/7/3119-uebernahme-von-buergschaften-durch-das-land-mecklenburg-vorpommern,7,3119,Übernahme von Bürgschaften durch das Land Mecklenburg-Vorpommern,minor,2019-02-22,AfD,Ralph Weber,Ministerium für Inneres und Europa
807,https://kleineanfragen.de/mecklenburg-vorpommern/7/3115-sexualisierte-gewalt-im-sport,7,3115,Sexualisierte Gewalt im Sport,minor,2019-02-22,AfD,Thomas de Jesus Fernandes,"Ministerium für Bildung, Wissenschaft und Kultur"
808,https://kleineanfragen.de/mecklenburg-vorpommern/7/3093-polnischunterricht-an-den-allgemeinbildenden-schulen,7,3093,Polnischunterricht an den allgemeinbildenden Schulen,minor,2019-02-22,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
809,https://kleineanfragen.de/mecklenburg-vorpommern/7/3039-situation-des-taeter-opfer-ausgleichs-in-mecklenburg-vorpommern,7,3039,Situation des Täter-Opfer-Ausgleichs in Mecklenburg-Vorpommern,minor,2019-02-22,Die Linke,Jacqueline Bernhardt,Justizministerium
810,https://kleineanfragen.de/mecklenburg-vorpommern/7/3092-adoptionen-in-mecklenburg-vorpommern,7,3092,Adoptionen in Mecklenburg-Vorpommern,minor,2019-02-21,Freie Wähler/BMV,Christel Weißig,"Ministerium für Soziales, Integration und Gleichstellung"
811,https://kleineanfragen.de/mecklenburg-vorpommern/7/3157-schiedswesen-in-mecklenburg-vorpommern,7,3157,Schiedswesen in Mecklenburg-Vorpommern,minor,2019-02-20,Die Linke,Jacqueline Bernhardt,Justizministerium
812,https://kleineanfragen.de/mecklenburg-vorpommern/7/3144-genetische-untersuchung-bei-woelfen-in-mecklenburg-vorpommern,7,3144,Genetische Untersuchung bei Wölfen in Mecklenburg-Vorpommern,minor,2019-02-20,AfD,Jürgen Strohschein,Ministerium für Landwirtschaft und Umwelt
813,https://kleineanfragen.de/mecklenburg-vorpommern/7/3141-strafbarkeitsluecke-bei-identitaetstaeuschungen-von-asylbewerbern,7,3141,Strafbarkeitslücke bei Identitätstäuschungen von Asylbewerbern,minor,2019-02-20,AfD,Nikolaus Kramer,Ministerium für Inneres und Europa
814,https://kleineanfragen.de/mecklenburg-vorpommern/7/3132-lehrkraeftesituation-an-beruflichen-schulen,7,3132,Lehrkräftesituation an beruflichen Schulen,minor,2019-02-20,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
815,https://kleineanfragen.de/mecklenburg-vorpommern/7/3129-ausstattung-der-gerichtszweigstelle-parchim-vor-und-nach-der-gerichtsstrukturreform,7,3129,Ausstattung der Gerichtszweigstelle Parchim - vor und nach der Gerichtsstrukturreform,minor,2019-02-20,AfD,Ralph Weber,Justizministerium
816,https://kleineanfragen.de/mecklenburg-vorpommern/7/3126-sonderbedarfszuweisungen-und-konsolidierungshilfen-fuer-kommunen-im-land,7,3126,Sonderbedarfszuweisungen und Konsolidierungshilfen für Kommunen im Land,minor,2019-02-20,Die Linke,Jeannine Rösler,Ministerium für Inneres und Europa
817,https://kleineanfragen.de/mecklenburg-vorpommern/7/3124-illegaler-welpenhandel-in-mecklenburg-vorpommern,7,3124,Illegaler Welpenhandel in Mecklenburg-Vorpommern,minor,2019-02-20,AfD,Nikolaus Kramer,Ministerium für Landwirtschaft und Umwelt
818,https://kleineanfragen.de/mecklenburg-vorpommern/7/3123-niederdeutsch-als-unterrichtsfach,7,3123,Niederdeutsch als Unterrichtsfach,minor,2019-02-20,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
819,https://kleineanfragen.de/mecklenburg-vorpommern/7/3117-autobahnbruecke-ueber-die-peene-bei-guetzkow,7,3117,Autobahnbrücke über die Peene bei Gützkow,minor,2019-02-20,AfD,Sandro Hersel,"Ministerium für Energie, Infrastruktur und Digitalisierung"
820,https://kleineanfragen.de/mecklenburg-vorpommern/7/3203-aktuelle-durchsetzung-der-ausreisepflicht-in-mecklenburg-vorpommern,7,3203,Aktuelle Durchsetzung der Ausreisepflicht in Mecklenburg-Vorpommern,minor,2019-02-19,AfD,Horst Förster,Ministerium für Inneres und Europa
821,https://kleineanfragen.de/mecklenburg-vorpommern/7/3120-bekleidungs-und-verpflegungsgeld-fuer-beschaeftigte-der-deutschen-volkspolizei-anerkennung-als-arbeitsentgelt-und,7,3120,Bekleidungs- und Verpflegungsgeld für Beschäftigte der Deutschen Volkspolizei - Anerkennung als Arbeitsentgelt und Nachmeldung nach dem Anspruchs- und Anwartschaftsüberführungsgesetz (AAÜG),minor,2019-02-19,Freie Wähler/BMV,Matthias Manthei,Ministerium für Inneres und Europa
822,https://kleineanfragen.de/mecklenburg-vorpommern/7/3135-vorzeitiges-ausscheiden-von-lehrkraeften-aus-dem-schuldienst,7,3135,Vorzeitiges Ausscheiden von Lehrkräften aus dem Schuldienst,minor,2019-02-18,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
823,https://kleineanfragen.de/mecklenburg-vorpommern/7/3133-beantragte-zusaetzliche-stellen-in-forschung-und-lehre-an-den-universitaeten-und-hochschulen,7,3133,Beantragte zusätzliche Stellen in Forschung und Lehre an den Universitäten und Hochschulen,minor,2019-02-18,Die Linke,Simone Oldenburg;Karsten Kolbe,"Ministerium für Bildung, Wissenschaft und Kultur"
824,https://kleineanfragen.de/mecklenburg-vorpommern/7/3131-mehrarbeit-von-lehrkraeften-an-allgemeinbildenden-und-beruflichen-schulen,7,3131,Mehrarbeit von Lehrkräften an allgemeinbildenden und beruflichen Schulen,minor,2019-02-18,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
825,https://kleineanfragen.de/mecklenburg-vorpommern/7/3130-datenschutz-und-videoueberwachung-des-marienplatzes,7,3130,Datenschutz und Videoüberwachung des Marienplatzes,minor,2019-02-18,Die Linke,Peter Ritter,Ministerium für Inneres und Europa
826,https://kleineanfragen.de/mecklenburg-vorpommern/7/3128-ausstattung-der-gerichtszweigstelle-bergen-auf-ruegen-vor-und-nach-der-gerichtsstrukturreform,7,3128,Ausstattung der Gerichtszweigstelle Bergen auf Rügen - vor und nach der Gerichtsstrukturreform,minor,2019-02-18,AfD,Ralph Weber,Justizministerium
827,https://kleineanfragen.de/mecklenburg-vorpommern/7/3085-personalsituation-an-der-astrid-lindgren-schule-schwerin,7,3085,Personalsituation an der Astrid-Lindgren-Schule Schwerin,minor,2019-02-18,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
828,https://kleineanfragen.de/mecklenburg-vorpommern/7/3072-repowering-des-windparks-in-altefaehr,7,3072,Repowering des Windparks in Altefähr,minor,2019-02-18,AfD,Stephan Reuken,"Ministerium für Energie, Infrastruktur und Digitalisierung"
829,https://kleineanfragen.de/mecklenburg-vorpommern/7/3071-sozialberichterstattung-zur-situation-der-pflegeberufe-in-mecklenburg-vorpommern-september-2015,7,3071,Sozialberichterstattung zur Situation der Pflegeberufe in Mecklenburg-Vorpommern (September 2015),minor,2019-02-18,Freie Wähler/BMV,Christel Weißig,"Ministerium für Soziales, Integration und Gleichstellung"
