,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
43274,https://kleineanfragen.de/bundestag/19/6328-deutsche-oda-leistungen-an-die-volksrepublik-china,19,6328,Deutsche ODA-Leistungen an die Volksrepublik China,minor,2018-12-04,Bundestag,AfD,Markus Frohnmaier,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
43275,https://kleineanfragen.de/bundestag/19/6327-zukunft-des-geplanten-deutsch-franzoesischen-zentrums-fuer-kuenstliche-intelligenz,19,6327,Zukunft des geplanten deutsch-französischen Zentrums für Künstliche Intelligenz,minor,2018-12-04,Bundestag,FDP,Katja Suding;Mario Brandenburg;Thomas Sattelberger,Bundesministerium für Bildung und Forschung
43276,https://kleineanfragen.de/bundestag/19/6326-voelkerrechtliche-regelung-des-weltraumbergbaus,19,6326,Völkerrechtliche Regelung des Weltraumbergbaus,minor,2018-12-04,Bundestag,FDP,Grigorios Aggelidis;Stephan Thomae;Roman Müller-Böhm,Bundesministerium für Wirtschaft und Energie
43277,https://kleineanfragen.de/bundestag/19/6325-hoefesterben-im-saarland,19,6325,Höfesterben im Saarland,minor,2018-12-04,Bundestag,Die Grünen,Friedrich Ostendorff;Stefan Schmidt;Markus Tressel,Bundesministerium für Ernährung und Landwirtschaft
43278,https://kleineanfragen.de/bundestag/19/6324-foerderaktivitaeten-der-begabtenfoerderungswerke,19,6324,Förderaktivitäten der Begabtenförderungswerke,minor,2018-12-04,Bundestag,FDP,Nicola Beer;Katja Suding;Jens Brandenburg,Bundesministerium für Bildung und Forschung
43279,https://kleineanfragen.de/bundestag/19/6323-arbeits-und-entlohnungsbedingungen-in-der-fleischwirtschaft,19,6323,Arbeits- und Entlohnungsbedingungen in der Fleischwirtschaft,minor,2018-12-04,Bundestag,Die Grünen,Markus Kurth;Friedrich Ostendorff;Beate Müller-Gemmeke,Bundesministerium für Ernährung und Landwirtschaft
43280,https://kleineanfragen.de/bundestag/19/6266-abschlussveranstaltung-des-deutsch-russischen-jahres-der-kommunalen-und-regionalen-partnerschaften-2017-2018,19,6266,Abschlussveranstaltung des Deutsch-Russischen Jahres der kommunalen und regionalen Partnerschaften 2017/2018,minor,2018-12-04,Bundestag,AfD,Stephan Brandner;Corinna Miazga;Thomas Seitz,Auswärtiges Amt
43281,https://kleineanfragen.de/bundestag/19/6249-position-der-bundesregierung-zur-digitalsteuer,19,6249,Position der Bundesregierung zur Digitalsteuer,minor,2018-12-04,Bundestag,FDP,Frank Schäffler;Christian Dürr;Florian Toncar,Bundesministerium der Finanzen
43282,https://kleineanfragen.de/bundestag/19/6248-auswirkungen-der-elternzeit-auf-die-lebenssituation-von-muettern-und-vaetern,19,6248,Auswirkungen der Elternzeit auf die Lebenssituation von Müttern und Vätern,minor,2018-12-04,Bundestag,FDP,Nicole Westig;Katja Suding;Nicole Bauer,"Bundesministerium für Familie, Senioren, Frauen und Jugend"
43283,https://kleineanfragen.de/bundestag/19/6247-nachhaltigkeit-der-kapitalanlage-des-bundes,19,6247,Nachhaltigkeit der Kapitalanlage des Bundes,minor,2018-12-04,Bundestag,Die Grünen,Annalena Baerbock;Anja Hajduk;Gerhard Schick,"Bundesministerium des Innern, für Bau und Heimat"
43284,https://kleineanfragen.de/bundestag/19/6246-struktur-und-taetigkeit-der-zentralen-stelle-fuer-informationstechnik-im-sicherheitsbereich,19,6246,Struktur und Tätigkeit der Zentralen Stelle für Informationstechnik im Sicherheitsbereich,minor,2018-12-04,Bundestag,Die Linke,Anke Domscheit-Berg;Gökay Akbulut;André Hahn,"Bundesministerium des Innern, für Bau und Heimat"
43285,https://kleineanfragen.de/bundestag/19/6245-vorstellung-des-zielfahrplans-2030-zum-deutschland-takt,19,6245,Vorstellung des Zielfahrplans 2030 zum Deutschland-Takt,minor,2018-12-04,Bundestag,Die Grünen,Daniela Wagner;Stephan Kühn;Stefan Gelbhaar;Matthias Gastel,Bundesministerium für Verkehr und digitale Infrastruktur
43286,https://kleineanfragen.de/bundestag/19/6251-qualitaetsmaengel-bei-der-chemikalien-regulierung-unter-reach,19,6251,Qualitätsmängel bei der Chemikalien-Regulierung unter REACH,minor,2018-12-03,Bundestag,Die Grünen,Lisa Badum;Kirsten Kappert-Gonther;Bettina Hoffmann,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit"
43287,https://kleineanfragen.de/bundestag/19/6250-erforderliche-hoehe-des-gesetzlichen-mindestlohns-zur-armutsbekaempfung-bei-alleinerziehenden-haushalten,19,6250,Erforderliche Höhe des gesetzlichen Mindestlohns zur Armutsbekämpfung bei Alleinerziehenden-Haushalten,minor,2018-12-03,Bundestag,Die Linke,Sylvia Gabelmann;Matthias Birkwald;Susanne Ferschl,Bundesministerium für Arbeit und Soziales
43288,https://kleineanfragen.de/bundestag/19/6244-angola-ein-jahr-nach-den-wahlen,19,6244,Angola ein Jahr nach den Wahlen,minor,2018-12-03,Bundestag,Die Grünen,Uwe Kekeritz;Kai Gehring;Ottmar von Holtz,Auswärtiges Amt
43289,https://kleineanfragen.de/bundestag/19/6243-deutsche-ruestungsexporte-nach-saudi-arabien,19,6243,Deutsche Rüstungsexporte nach Saudi-Arabien,minor,2018-12-03,Bundestag,Die Grünen,Katharina Dröge;Omid Nouripour;Katja Keul,Bundesministerium für Wirtschaft und Energie
43290,https://kleineanfragen.de/bundestag/19/6242-versorgungssicherheit-mit-elektrizitaet,19,6242,Versorgungssicherheit mit Elektrizität,minor,2018-12-03,Bundestag,FDP,Grigorios Aggelidis;Martin Neumann;Michael Theurer,Bundesministerium für Wirtschaft und Energie
43291,https://kleineanfragen.de/bundestag/19/6241-controlling-der-energiewende,19,6241,Controlling der Energiewende,minor,2018-12-03,Bundestag,FDP,Jens Brandenburg;Michael Theurer;Sandra Weeser,Bundesministerium für Wirtschaft und Energie
43292,https://kleineanfragen.de/bundestag/19/6235-gescheitertes-fluechtlingsabkommen-mit-italien-und-die-folgen-fuer-die-europaeische-loesung-der-fluechtlingskrise,19,6235,Gescheitertes Flüchtlingsabkommen mit Italien und die Folgen für die europäische Lösung der Flüchtlingskrise,minor,2018-12-03,Bundestag,AfD,Jörn König;Dr. Harald Weyel;Harald Weyel;Petr Bystron,"Bundesministerium des Innern, für Bau und Heimat"
43293,https://kleineanfragen.de/bundestag/19/6234-zukunfts-und-leistungsfaehiger-schienenpersonenverkehr-im-raum-aachen-dueren,19,6234,Zukunfts- und leistungsfähiger Schienenpersonenverkehr im Raum Aachen-Düren,minor,2018-12-03,Bundestag,Die Grünen,Stefan Gelbhaar;Matthias Gastel;Oliver Krischer,Bundesministerium für Verkehr und digitale Infrastruktur
43294,https://kleineanfragen.de/bundestag/19/6233-ausrichtung-und-fortsetzung-der-deutschen-islam-konferenz,19,6233,Ausrichtung und Fortsetzung der Deutschen Islam Konferenz,minor,2018-12-03,Bundestag,Die Grünen,Claudia Roth;Konstantin von Notz;Filiz Polat,"Bundesministerium des Innern, für Bau und Heimat"
43295,https://kleineanfragen.de/bundestag/19/6232-entwicklung-und-moeglichkeiten-der-kraftfahrzeugsteuer-und-die-auswirkungen-des-wltp-messverfahrens,19,6232,Entwicklung und Möglichkeiten der Kraftfahrzeugsteuer und die Auswirkungen des WLTP-Messverfahrens,minor,2018-12-03,Bundestag,Die Grünen,Anja Hajduk;Stephan Kühn;Stefan Schmidt,Bundesministerium der Finanzen
43296,https://kleineanfragen.de/bundestag/19/6227-digitalgremien-der-bundesregierung,19,6227,Digitalgremien der Bundesregierung,minor,2018-11-30,Bundestag,Die Grünen,Konstantin von Notz;Anna Christmann;Tabea Rößner,Bundeskanzleramt
43297,https://kleineanfragen.de/bundestag/19/6216-steigerung-der-anzahl-von-einbuergerungen-als-staatspolitisches-ziel,19,6216,Steigerung der Anzahl von Einbürgerungen als staatspolitisches Ziel,minor,2018-11-30,Bundestag,AfD,Stephan Brandner;Corinna Miazga;Thomas Seitz,"Bundesministerium des Innern, für Bau und Heimat"
43298,https://kleineanfragen.de/bundestag/19/6215-lkw-abkuerzungsverkehre-durch-den-bliesgau,19,6215,Lkw-Abkürzungsverkehre durch den Bliesgau,minor,2018-11-30,Bundestag,Die Grünen,Daniela Wagner;Stefan Gelbhaar;Matthias Gastel;Stephan Kühn;Markus Tressel,Bundesministerium für Verkehr und digitale Infrastruktur
43299,https://kleineanfragen.de/bundestag/19/6214-entwicklung-der-zahl-per-haftbefehl-gesuchter-neonazis-bis-herbst-2018,19,6214,Entwicklung der Zahl per Haftbefehl gesuchter Neonazis bis Herbst 2018,minor,2018-11-30,Bundestag,Die Linke,Gökay Akbulut;André Hahn;Ulla Jelpke,"Bundesministerium des Innern, für Bau und Heimat"
43300,https://kleineanfragen.de/bundestag/19/6211-wiederaufbauhilfe-fuer-die-ukraine,19,6211,Wiederaufbauhilfe für die Ukraine,minor,2018-11-29,Bundestag,Die Linke,Evrim Sommer;Andrej Hunko;Alexander Neu,Auswärtiges Amt
43301,https://kleineanfragen.de/bundestag/19/6210-menschenrechtslage-in-saudi-arabien,19,6210,Menschenrechtslage in Saudi-Arabien,minor,2018-11-29,Bundestag,Die Grünen,Margarete Bause;Omid Nouripour;Kai Gehring,Auswärtiges Amt
43302,https://kleineanfragen.de/bundestag/19/6181-infektionsschutz-und-umsetzung-krinko-empfehlungen,19,6181,Infektionsschutz und Umsetzung KRINKO-Empfehlungen,minor,2018-11-29,Bundestag,FDP,Grigorios Aggelidis;Andrew Ullmann;Michael Theurer,Bundesministerium für Gesundheit
43303,https://kleineanfragen.de/bundestag/19/6180-einhaltung-des-fiskalvertrags-durch-italien,19,6180,Einhaltung des Fiskalvertrags durch Italien,minor,2018-11-29,Bundestag,FDP,Florian Toncar;Christian Dürr;Frank Schäffler,Bundesministerium der Finanzen
43304,https://kleineanfragen.de/bundestag/19/6179-waffen-und-munitionstransporte-der-bundeswehr-innerhalb-deutschlands,19,6179,Waffen- und Munitionstransporte der Bundeswehr innerhalb Deutschlands,minor,2018-11-29,Bundestag,Die Linke,Andrej Hunko;Matthias Höhn;Christine Buchholz,Bundesministerium der Verteidigung
43305,https://kleineanfragen.de/bundestag/19/6178-ende-der-fossilen-wirtschaft,19,6178,Ende der fossilen Wirtschaft,minor,2018-11-29,Bundestag,AfD,Leif-Erik Holm;Karsten Hilse;Dirk Spaniel,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit"
43306,https://kleineanfragen.de/bundestag/19/6177-kernbrennstofffreiheit-und-rueckbau-deutscher-atomkraftwerke,19,6177,Kernbrennstofffreiheit und Rückbau deutscher Atomkraftwerke,minor,2018-11-29,Bundestag,Die Grünen,Bettina Hoffmann;Lisa Badum;Sylvia Kotting-Uhl,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit"
43307,https://kleineanfragen.de/bundestag/19/6176-milliardenrisiko-fuer-den-bundeshaushalt-durch-verfehlung-von-eu-emissionsvorgaben,19,6176,Milliardenrisiko für den Bundeshaushalt durch Verfehlung von EU-Emissionsvorgaben,minor,2018-11-29,Bundestag,Die Grünen,Sven-Christian Kindler;Lisa Badum;Annalena Baerbock,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit"
43308,https://kleineanfragen.de/bundestag/19/6175-der-wolf-in-der-berner-konvention-des-europarates,19,6175,Der Wolf in der Berner Konvention des Europarates,minor,2018-11-29,Bundestag,FDP,Grigorios Aggelidis;Frank Sitta;Gero Clemens Hocker,"Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit"
43309,https://kleineanfragen.de/bundestag/19/6174-digitale-gewalt-gegen-frauen,19,6174,Digitale Gewalt gegen Frauen,minor,2018-11-29,Bundestag,Die Linke,Petra Sitte;Cornelia Möhring;Anke Domscheit-Berg,"Bundesministerium für Familie, Senioren, Frauen und Jugend"
43310,https://kleineanfragen.de/bundestag/19/6173-aktivitaeten-des-tuerkischen-geheimdienstes-auf-deutschem-boden,19,6173,Aktivitäten des türkischen Geheimdienstes auf deutschem Boden,minor,2018-11-29,Bundestag,FDP,Renata Alt;Grigorios Aggelidis;Stephan Thomae,"Bundesministerium des Innern, für Bau und Heimat"
43311,https://kleineanfragen.de/bundestag/19/6188-entschaedigung-von-arbeitsunfaellen,19,6188,Entschädigung von Arbeitsunfällen,minor,2018-11-28,Bundestag,Die Linke,Matthias Birkwald;Susanne Ferschl;Jutta Krellmann,Bundesministerium für Arbeit und Soziales
43312,https://kleineanfragen.de/bundestag/19/6187-ueberstunden-und-mehrarbeit-in-deutschland,19,6187,Überstunden und Mehrarbeit in Deutschland,minor,2018-11-28,Bundestag,Die Linke,Matthias Birkwald;Susanne Ferschl;Jessica Tatti,Bundesministerium für Arbeit und Soziales
43313,https://kleineanfragen.de/bundestag/19/6186-fragen-zum-crowdworking-und-der-gig-economy,19,6186,Fragen zum Crowdworking und der Gig-Economy,minor,2018-11-28,Bundestag,Die Linke,Matthias Birkwald;Susanne Ferschl;Jessica Tatti,Bundesministerium für Arbeit und Soziales
43314,https://kleineanfragen.de/bundestag/19/6185-zukunft-des-programms-welcome-zur-integration-gefluechteter-an-deutschen-hochschulen,19,6185,"Zukunft des Programms ""Welcome"" zur Integration Geflüchteter an deutschen Hochschulen",minor,2018-11-28,Bundestag,FDP,Nicola Beer;Katja Suding;Jens Brandenburg,Bundesministerium für Bildung und Forschung
